Event.Clearance.Group,Event.Clearance.Date,Latitude,Longitude
BEHAVIORAL HEALTH,01/02/2017 11:39:00 AM,47.615692,-122.34746
BEHAVIORAL HEALTH,01/02/2017 11:39:22 AM,47.609783,-122.339355
SHOPLIFTING,01/02/2017 11:40:07 AM,47.609516,-122.33835
SUSPICIOUS CIRCUMSTANCES,01/02/2017 11:41:42 PM,47.607586,-122.32815
TRAFFIC RELATED CALLS,01/02/2017 11:41:50 PM,47.605244,-122.30764
SUSPICIOUS CIRCUMSTANCES,01/02/2017 11:46:38 AM,47.650906,-122.33045
BURGLARY,01/02/2017 11:47:17 AM,47.66399,-122.31195
SUSPICIOUS CIRCUMSTANCES,01/02/2017 11:48:23 PM,47.62369,-122.317795
"NUISANCE, MISCHIEF",01/02/2017 11:48:57 AM,47.664963,-122.321724
TRAFFIC RELATED CALLS,01/02/2017 11:51:15 AM,47.672184,-122.33762
LIQUOR VIOLATIONS,01/02/2017 11:53:39 PM,47.60975,-122.33779
TRESPASS,01/02/2017 11:54:24 AM,47.607872,-122.33454
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:01:34 AM,47.613342,-122.338524
BIKE,01/02/2017 12:03:53 AM,47.620358,-122.35674
CAR PROWL,01/02/2017 12:04:23 AM,47.625862,-122.363884
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:05:31 PM,47.620243,-122.33042
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:14:27 PM,47.69782,-122.34865
BEHAVIORAL HEALTH,01/02/2017 12:14:34 PM,47.62303,-122.29685
TRAFFIC RELATED CALLS,01/02/2017 12:18:43 AM,47.60829,-122.338
MOTOR VEHICLE COLLISION INVESTIGATION,01/02/2017 12:19:31 PM,47.6906,-122.35664
"NUISANCE, MISCHIEF",01/02/2017 12:19:33 PM,47.655872,-122.38648
TRAFFIC RELATED CALLS,01/02/2017 12:20:30 PM,47.676693,-122.28493
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:20:59 PM,47.612015,-122.34024
TRESPASS,01/02/2017 12:31:46 PM,47.618244,-122.33844
TRESPASS,01/02/2017 12:32:11 AM,47.689476,-122.34451
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:33:37 AM,47.651886,-122.35288
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:36:06 PM,47.663223,-122.35542
TRESPASS,01/02/2017 12:36:39 PM,47.660072,-122.34563
CAR PROWL,01/02/2017 12:43:03 AM,47.658485,-122.318794
DISTURBANCES,01/02/2017 12:45:17 PM,47.611904,-122.33593
SHOPLIFTING,01/02/2017 12:46:59 PM,47.660534,-122.31315
DISTURBANCES,01/02/2017 12:47:08 AM,47.648464,-122.37819
SUSPICIOUS CIRCUMSTANCES,01/02/2017 12:48:35 AM,47.67162,-122.367386
TRAFFIC RELATED CALLS,01/02/2017 12:49:13 AM,47.613373,-122.34651
BURGLARY,01/02/2017 12:49:51 PM,47.687103,-122.31277
BIKE,01/02/2017 12:50:03 AM,47.67163,-122.37489
TRESPASS,01/02/2017 12:52:14 AM,47.609684,-122.33467
"NUISANCE, MISCHIEF",01/02/2017 12:52:37 PM,47.61132,-122.33732
LIQUOR VIOLATIONS,01/02/2017 12:58:42 AM,47.624554,-122.33843
SHOPLIFTING,01/03/2017 01:01:41 PM,47.609253,-122.33734
AUTO THEFTS,01/03/2017 01:02:03 PM,47.64898,-122.34275
FALSE ALACAD,01/03/2017 01:05:04 AM,47.690216,-122.3553
TRAFFIC RELATED CALLS,01/03/2017 01:07:09 PM,47.642338,-122.32466
ARREST,01/03/2017 01:07:30 AM,47.659054,-122.31319
HAZARDS,01/03/2017 01:07:48 AM,47.62541,-122.34365
NARCOTICS COMPLAINTS,01/03/2017 01:08:02 AM,47.659054,-122.31319
DISTURBANCES,01/03/2017 01:08:21 AM,47.622116,-122.359344
DISTURBANCES,01/03/2017 01:12:38 PM,47.61132,-122.33732
"NUISANCE, MISCHIEF",01/03/2017 01:12:42 PM,47.621353,-122.29791
DISTURBANCES,01/03/2017 01:20:52 PM,47.696667,-122.37204
OTHER PROPERTY,01/03/2017 01:21:06 PM,47.699852,-122.30786
OTHER PROPERTY,01/03/2017 01:22:54 PM,47.614666,-122.31946
NARCOTICS COMPLAINTS,01/03/2017 01:23:15 PM,47.607258,-122.34175
"PROPERTY - MISSING, FOUND",01/03/2017 01:29:00 AM,47.691017,-122.366
FALSE ALACAD,01/03/2017 01:31:04 AM,47.675808,-122.315
TRAFFIC RELATED CALLS,01/03/2017 01:32:05 PM,47.609196,-122.30892
TRESPASS,01/03/2017 01:32:53 AM,47.614056,-122.322754
BURGLARY,01/03/2017 01:34:25 AM,47.64177,-122.34625
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 01:34:34 PM,47.61842,-122.30365
CAR PROWL,01/03/2017 01:35:05 PM,47.610382,-122.333
TRAFFIC RELATED CALLS,01/03/2017 01:35:11 PM,47.680893,-122.32232
SUSPICIOUS CIRCUMSTANCES,01/03/2017 01:35:20 PM,47.668663,-122.37621
SHOPLIFTING,01/03/2017 01:36:06 PM,47.66147,-122.36969
DISTURBANCES,01/03/2017 01:37:26 AM,47.613373,-122.34651
DISTURBANCES,01/03/2017 01:39:46 PM,47.61404,-122.34566
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 01:40:00 PM,47.638634,-122.37615
SUSPICIOUS CIRCUMSTANCES,01/03/2017 01:42:25 PM,47.630005,-122.35661
"NUISANCE, MISCHIEF",01/03/2017 01:43:07 PM,47.606407,-122.34087
ASSAULTS,01/03/2017 01:46:29 AM,47.659054,-122.31319
FALSE ALACAD,01/03/2017 01:47:54 PM,47.64365,-122.37283
MISCELLANEOUS MISDEMEANORS,01/03/2017 01:51:20 PM,47.614285,-122.33616
FALSE ALACAD,01/03/2017 01:56:33 AM,47.689667,-122.3768
BURGLARY,01/03/2017 01:58:15 PM,47.663998,-122.31309
TRAFFIC RELATED CALLS,01/03/2017 01:58:39 PM,47.61427,-122.34306
BEHAVIORAL HEALTH,01/03/2017 01:59:26 AM,47.60975,-122.33779
LIQUOR VIOLATIONS,01/03/2017 01:59:59 AM,47.623928,-122.35671
PROPERTY DAMAGE,01/03/2017 02:03:16 PM,47.6948,-122.30013
OTHER PROPERTY,01/03/2017 02:03:56 AM,47.61404,-122.34566
OTHER PROPERTY,01/03/2017 02:07:13 AM,47.611355,-122.32031
HAZARDS,01/03/2017 02:08:26 AM,47.62455,-122.34366
FALSE ALACAD,01/03/2017 02:09:48 AM,47.611176,-122.33603
SHOPLIFTING,01/03/2017 02:14:10 PM,47.61132,-122.33732
DISTURBANCES,01/03/2017 02:14:27 AM,47.61237,-122.334816
DISTURBANCES,01/03/2017 02:14:38 PM,47.610947,-122.30887
BEHAVIORAL HEALTH,01/03/2017 02:14:49 PM,47.612915,-122.31743
SHOPLIFTING,01/03/2017 02:14:55 PM,47.61132,-122.33732
SUSPICIOUS CIRCUMSTANCES,01/03/2017 02:15:20 AM,47.615887,-122.337875
SHOPLIFTING,01/03/2017 02:15:34 PM,47.61132,-122.33732
ASSAULTS,01/03/2017 02:15:38 AM,47.618237,-122.329155
CAR PROWL,01/03/2017 02:16:23 AM,47.70233,-122.334526
TRAFFIC RELATED CALLS,01/03/2017 02:22:01 PM,47.606834,-122.31678
BURGLARY,01/03/2017 02:22:35 PM,47.636272,-122.38886
TRESPASS,01/03/2017 02:23:10 AM,47.611176,-122.33603
SUSPICIOUS CIRCUMSTANCES,01/03/2017 02:23:33 AM,47.690605,-122.37681
TRESPASS,01/03/2017 02:23:34 AM,47.61775,-122.323975
CAR PROWL,01/03/2017 02:24:03 AM,47.65849,-122.319786
TRAFFIC RELATED CALLS,01/03/2017 02:25:18 AM,47.62089,-122.34369
SUSPICIOUS CIRCUMSTANCES,01/03/2017 02:25:29 AM,47.612118,-122.3424
FALSE ALACAD,01/03/2017 02:26:36 PM,47.67237,-122.38616
PROPERTY DAMAGE,01/03/2017 02:28:38 PM,47.661358,-122.32776
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 02:30:40 PM,47.648994,-122.30459
BIKE,01/03/2017 02:33:34 PM,47.65344,-122.35659
PROPERTY DAMAGE,01/03/2017 02:34:25 AM,47.613518,-122.32077
SUSPICIOUS CIRCUMSTANCES,01/03/2017 02:35:49 PM,47.675797,-122.25953
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 02:36:21 PM,47.638634,-122.37615
DISTURBANCES,01/03/2017 02:37:58 PM,47.67672,-122.32312
SUSPICIOUS CIRCUMSTANCES,01/03/2017 02:42:05 PM,47.660683,-122.271965
OTHER PROPERTY,01/03/2017 02:45:05 PM,47.60957,-122.324585
TRESPASS,01/03/2017 02:48:03 AM,47.618073,-122.3485
TRAFFIC RELATED CALLS,01/03/2017 02:53:05 PM,47.634083,-122.30158
TRAFFIC RELATED CALLS,01/03/2017 02:59:54 PM,47.61132,-122.33732
DISTURBANCES,01/03/2017 03:00:18 AM,47.6949,-122.34322
"NUISANCE, MISCHIEF",01/03/2017 03:01:56 PM,47.61819,-122.285065
TRAFFIC RELATED CALLS,01/03/2017 03:02:08 PM,47.675797,-122.25953
TRAFFIC RELATED CALLS,01/03/2017 03:03:33 AM,47.606087,-122.33291
FALSE ALACAD,01/03/2017 03:03:56 PM,47.678486,-122.271614
SUSPICIOUS CIRCUMSTANCES,01/03/2017 03:06:15 PM,47.61237,-122.334816
HAZARDS,01/03/2017 03:08:55 PM,47.652973,-122.31247
DISTURBANCES,01/03/2017 03:17:13 AM,47.696877,-122.34998
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 03:18:00 AM,47.612473,-122.328
"NUISANCE, MISCHIEF",01/03/2017 03:19:18 PM,47.61132,-122.33732
FALSE ALACAD,01/03/2017 03:19:36 AM,47.694145,-122.33783
TRAFFIC RELATED CALLS,01/03/2017 03:20:33 AM,47.62541,-122.34365
TRAFFIC RELATED CALLS,01/03/2017 03:21:10 PM,47.611347,-122.3411
OTHER PROPERTY,01/03/2017 03:21:19 PM,47.616055,-122.33617
HAZARDS,01/03/2017 03:24:00 PM,47.618767,-122.31691
DISTURBANCES,01/03/2017 03:25:42 PM,47.624702,-122.3266
TRAFFIC RELATED CALLS,01/03/2017 03:30:51 PM,47.67035,-122.29727
TRAFFIC RELATED CALLS,01/03/2017 03:31:27 PM,47.615135,-122.35148
SUSPICIOUS CIRCUMSTANCES,01/03/2017 03:32:15 PM,47.618183,-122.3169
DISTURBANCES,01/03/2017 03:33:12 AM,47.614063,-122.32211
TRAFFIC RELATED CALLS,01/03/2017 03:33:12 AM,47.678375,-122.3174
FALSE ALACAD,01/03/2017 03:38:02 PM,47.677704,-122.38483
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 03:42:55 PM,47.661533,-122.37611
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 03:43:35 PM,47.65979,-122.3126
FALSE ALACAD,01/03/2017 03:44:42 PM,47.647823,-122.31999
SUSPICIOUS CIRCUMSTANCES,01/03/2017 03:45:42 PM,47.66077,-122.32404
TRAFFIC RELATED CALLS,01/03/2017 03:47:52 PM,47.608643,-122.31678
"NUISANCE, MISCHIEF",01/03/2017 03:48:31 AM,47.663662,-122.37632
BURGLARY,01/03/2017 03:48:50 AM,47.661385,-122.335686
TRAFFIC RELATED CALLS,01/03/2017 03:55:06 PM,47.61802,-122.34445
SHOPLIFTING,01/03/2017 03:55:50 PM,47.62256,-122.320915
SUSPICIOUS CIRCUMSTANCES,01/03/2017 03:56:16 PM,47.662136,-122.35211
TRAFFIC RELATED CALLS,01/03/2017 04:01:15 PM,47.680893,-122.32232
HAZARDS,01/03/2017 04:04:09 PM,47.69164,-122.288
"NUISANCE, MISCHIEF",01/03/2017 04:10:31 AM,47.62269,-122.35542
TRESPASS,01/03/2017 04:12:15 AM,47.613518,-122.32077
DISTURBANCES,01/03/2017 04:12:57 AM,47.675274,-122.31193
TRAFFIC RELATED CALLS,01/03/2017 04:13:52 PM,47.61268,-122.339386
DISTURBANCES,01/03/2017 04:21:41 AM,47.619198,-122.330414
TRAFFIC RELATED CALLS,01/03/2017 04:22:03 PM,47.60534,-122.32763
DISTURBANCES,01/03/2017 04:24:03 AM,47.615234,-122.3208
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 04:28:15 PM,47.621998,-122.33428
FALSE ALACAD,01/03/2017 04:32:17 AM,47.661346,-122.325645
OTHER PROPERTY,01/03/2017 04:33:21 PM,47.618183,-122.3169
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 04:33:46 PM,47.61849,-122.33073
SUSPICIOUS CIRCUMSTANCES,01/03/2017 04:37:36 AM,47.691303,-122.34992
LIQUOR VIOLATIONS,01/03/2017 04:41:26 PM,47.622562,-122.322014
BURGLARY,01/03/2017 04:42:36 PM,47.611706,-122.33805
AUTO THEFTS,01/03/2017 04:47:09 PM,47.64072,-122.281364
TRAFFIC RELATED CALLS,01/03/2017 04:47:56 PM,47.614162,-122.340904
BURGLARY,01/03/2017 04:52:28 PM,47.6643,-122.347946
TRAFFIC RELATED CALLS,01/03/2017 04:53:13 AM,47.613525,-122.322105
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 04:55:24 PM,47.633766,-122.29792
DISTURBANCES,01/03/2017 04:59:49 AM,47.62083,-122.32722
TRAFFIC RELATED CALLS,01/03/2017 05:00:32 PM,47.609684,-122.33467
BURGLARY,01/03/2017 05:02:28 PM,47.662205,-122.31653
FALSE ALACAD,01/03/2017 05:03:05 PM,47.624588,-122.358665
SUSPICIOUS CIRCUMSTANCES,01/03/2017 05:03:49 AM,47.61409,-122.32499
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 05:05:47 PM,47.679455,-122.32277
SUSPICIOUS CIRCUMSTANCES,01/03/2017 05:05:58 PM,47.60975,-122.33779
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 05:10:39 PM,47.64966,-122.35742
DISTURBANCES,01/03/2017 05:12:56 PM,47.663116,-122.31742
PERSON DOWN/INJURY,01/03/2017 05:13:19 PM,47.630882,-122.35921
TRAFFIC RELATED CALLS,01/03/2017 05:13:57 AM,47.618534,-122.338486
BURGLARY,01/03/2017 05:16:34 AM,47.623924,-122.35541
"THREATS, HARASSMENT",01/03/2017 05:17:22 PM,47.61757,-122.32084
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 05:18:24 PM,47.635952,-122.376144
DISTURBANCES,01/03/2017 05:18:25 AM,47.605785,-122.324196
TRAFFIC RELATED CALLS,01/03/2017 05:22:20 PM,47.666424,-122.36968
DISTURBANCES,01/03/2017 05:22:46 PM,47.690926,-122.34453
PROPERTY DAMAGE,01/03/2017 05:23:33 PM,47.624573,-122.3528
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 05:27:21 PM,47.612045,-122.34823
BEHAVIORAL HEALTH,01/03/2017 05:30:29 AM,47.611347,-122.3411
TRAFFIC RELATED CALLS,01/03/2017 05:34:02 PM,47.61383,-122.34133
FALSE ALACAD,01/03/2017 05:36:52 AM,47.625084,-122.28545
DISTURBANCES,01/03/2017 05:46:29 AM,47.62083,-122.32722
DISTURBANCES,01/03/2017 05:46:29 PM,47.615284,-122.33487
SHOPLIFTING,01/03/2017 05:47:42 PM,47.637775,-122.35693
CAR PROWL,01/03/2017 05:47:49 AM,47.613827,-122.33462
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 05:49:11 PM,47.60716,-122.333885
DISTURBANCES,01/03/2017 05:51:41 AM,47.7058,-122.3447
BEHAVIORAL HEALTH,01/03/2017 05:52:56 PM,47.69165,-122.344536
TRESPASS,01/03/2017 05:54:06 PM,47.614216,-122.34198
LIQUOR VIOLATIONS,01/03/2017 05:57:45 AM,47.617226,-122.33121
TRAFFIC RELATED CALLS,01/03/2017 05:59:38 PM,47.609318,-122.34047
FALSE ALACAD,01/03/2017 06:00:25 AM,47.611176,-122.33603
DISTURBANCES,01/03/2017 06:00:26 PM,47.668682,-122.38697
SHOPLIFTING,01/03/2017 06:02:09 PM,47.662342,-122.29814
SUSPICIOUS CIRCUMSTANCES,01/03/2017 06:04:57 PM,47.70233,-122.334526
CAR PROWL,01/03/2017 06:05:26 PM,47.613518,-122.32077
CAR PROWL,01/03/2017 06:06:44 AM,47.68952,-122.32701
BEHAVIORAL HEALTH,01/03/2017 06:15:51 AM,47.619038,-122.32785
TRESPASS,01/03/2017 06:17:30 AM,47.657574,-122.313225
TRAFFIC RELATED CALLS,01/03/2017 06:22:41 AM,47.661358,-122.32776
DISTURBANCES,01/03/2017 06:26:04 PM,47.60591,-122.340416
LIQUOR VIOLATIONS,01/03/2017 06:26:45 AM,47.615234,-122.3208
TRAFFIC RELATED CALLS,01/03/2017 06:31:58 PM,47.609802,-122.324036
TRAFFIC RELATED CALLS,01/03/2017 06:35:30 PM,47.61294,-122.31986
FRAUD CALLS,01/03/2017 06:37:24 PM,47.60795,-122.31903
TRAFFIC RELATED CALLS,01/03/2017 06:42:45 PM,47.629265,-122.30167
SHOPLIFTING,01/03/2017 06:43:18 PM,47.61132,-122.33732
ASSAULTS,01/03/2017 06:49:08 PM,47.61044,-122.33689
SHOPLIFTING,01/03/2017 06:49:49 PM,47.61132,-122.33732
TRAFFIC RELATED CALLS,01/03/2017 06:51:42 AM,47.692577,-122.30684
FALSE ALACAD,01/03/2017 06:52:44 AM,47.665733,-122.30278
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 06:53:34 PM,47.61789,-122.33035
SUSPICIOUS CIRCUMSTANCES,01/03/2017 06:54:10 PM,47.672363,-122.37755
TRESPASS,01/03/2017 06:56:21 AM,47.6105,-122.322365
"PERSONS - LOST, FOUND, MISSING",01/03/2017 06:57:18 PM,47.61268,-122.339386
TRAFFIC RELATED CALLS,01/03/2017 07:01:29 AM,47.646877,-122.336365
ASSAULTS,01/03/2017 07:07:32 PM,47.61294,-122.30271
TRAFFIC RELATED CALLS,01/03/2017 07:07:34 AM,47.62258,-122.334274
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 07:08:21 PM,47.624546,-122.337135
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 07:10:00 PM,47.61617,-122.33142
BURGLARY,01/03/2017 07:10:14 PM,47.628902,-122.34558
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 07:10:35 PM,47.616943,-122.33272
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:11:31 PM,47.683556,-122.324486
"THREATS, HARASSMENT",01/03/2017 07:13:37 PM,47.678215,-122.40044
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:14:07 PM,47.67684,-122.38322
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:15:13 PM,47.69152,-122.37681
TRAFFIC RELATED CALLS,01/03/2017 07:16:31 AM,47.620464,-122.32308
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:17:54 PM,47.680058,-122.32574
DISTURBANCES,01/03/2017 07:17:58 PM,47.607338,-122.326385
CAR PROWL,01/03/2017 07:19:53 PM,47.62958,-122.32569
LIQUOR VIOLATIONS,01/03/2017 07:21:45 PM,47.613945,-122.33756
TRAFFIC RELATED CALLS,01/03/2017 07:22:11 PM,47.663963,-122.30651
LIQUOR VIOLATIONS,01/03/2017 07:24:25 PM,47.61752,-122.34757
"NUISANCE, MISCHIEF",01/03/2017 07:25:28 AM,47.620834,-122.32402
MISCELLANEOUS MISDEMEANORS,01/03/2017 07:25:33 AM,47.61268,-122.33127
DISTURBANCES,01/03/2017 07:31:54 PM,47.619038,-122.32785
FALSE ALACAD,01/03/2017 07:33:51 AM,47.62963,-122.30474
ASSAULTS,01/03/2017 07:39:11 PM,47.668663,-122.37621
TRESPASS,01/03/2017 07:41:39 PM,47.703144,-122.323875
FRAUD CALLS,01/03/2017 07:42:30 PM,47.675625,-122.366035
HAZARDS,01/03/2017 07:43:35 PM,47.661293,-122.31658
DISTURBANCES,01/03/2017 07:44:14 PM,47.611904,-122.33593
BURGLARY,01/03/2017 07:44:32 AM,47.61211,-122.32076
HARBOR CALLS,01/03/2017 07:47:05 PM,47.65605,-122.3646
"NUISANCE, MISCHIEF",01/03/2017 07:48:32 AM,47.60998,-122.337234
NARCOTICS COMPLAINTS,01/03/2017 07:48:47 PM,47.610317,-122.34364
TRESPASS,01/03/2017 07:51:06 PM,47.609516,-122.33835
BURGLARY,01/03/2017 07:52:30 PM,47.620243,-122.325294
BURGLARY,01/03/2017 07:53:05 PM,47.618862,-122.32673
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:53:45 AM,47.607407,-122.33565
SUSPICIOUS CIRCUMSTANCES,01/03/2017 07:55:13 PM,47.618114,-122.326744
TRESPASS,01/03/2017 07:57:04 PM,47.65849,-122.319786
FALSE ALACAD,01/03/2017 07:58:01 AM,47.685886,-122.38759
SUSPICIOUS CIRCUMSTANCES,01/03/2017 08:01:14 PM,47.667995,-122.30548
"NUISANCE, MISCHIEF",01/03/2017 08:05:15 PM,47.621353,-122.29791
TRAFFIC RELATED CALLS,01/03/2017 08:07:20 AM,47.66403,-122.31741
OTHER PROPERTY,01/03/2017 08:07:30 PM,47.624577,-122.35475
PERSON DOWN/INJURY,01/03/2017 08:09:28 AM,47.623928,-122.35671
HAZARDS,01/03/2017 08:09:35 AM,47.647514,-122.38596
TRAFFIC RELATED CALLS,01/03/2017 08:11:22 PM,47.61731,-122.35317
BURGLARY,01/03/2017 08:12:26 PM,47.695946,-122.33381
SUSPICIOUS CIRCUMSTANCES,01/03/2017 08:14:11 PM,47.67102,-122.262146
BURGLARY,01/03/2017 08:18:00 PM,47.703423,-122.34467
FALSE ALACAD,01/03/2017 08:19:35 AM,47.61442,-122.346306
TRAFFIC RELATED CALLS,01/03/2017 08:20:54 AM,47.67578,-122.29221
TRESPASS,01/03/2017 08:22:34 AM,47.608658,-122.320755
CAR PROWL,01/03/2017 08:22:43 PM,47.63273,-122.348434
TRESPASS,01/03/2017 08:24:35 PM,47.622562,-122.322014
TRAFFIC RELATED CALLS,01/03/2017 08:25:15 PM,47.67035,-122.29727
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 08:25:43 PM,47.69152,-122.37681
TRAFFIC RELATED CALLS,01/03/2017 08:30:22 AM,47.60922,-122.31545
TRAFFIC RELATED CALLS,01/03/2017 08:30:58 PM,47.612118,-122.3424
TRAFFIC RELATED CALLS,01/03/2017 08:33:16 AM,47.668663,-122.37621
FALSE ALACAD,01/03/2017 08:39:16 PM,47.613445,-122.34068
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 08:40:21 PM,47.634743,-122.365685
TRAFFIC RELATED CALLS,01/03/2017 08:44:00 AM,47.62314,-122.32467
TRESPASS,01/03/2017 08:46:48 AM,47.615887,-122.337875
TRAFFIC RELATED CALLS,01/03/2017 08:48:15 PM,47.61294,-122.300766
ASSAULTS,01/03/2017 08:48:53 PM,47.61733,-122.33337
TRAFFIC RELATED CALLS,01/03/2017 08:49:01 PM,47.61299,-122.34586
"NUISANCE, MISCHIEF",01/03/2017 08:49:46 PM,47.620243,-122.325294
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 08:50:40 AM,47.690624,-122.36065
TRAFFIC RELATED CALLS,01/03/2017 08:52:53 PM,47.612915,-122.29141
TRAFFIC RELATED CALLS,01/03/2017 08:57:58 PM,47.636337,-122.37614
SUSPICIOUS CIRCUMSTANCES,01/03/2017 08:58:58 AM,47.61849,-122.32564
DISTURBANCES,01/03/2017 08:59:02 PM,47.615448,-122.330734
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:01:29 AM,47.61114,-122.334465
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:01:37 AM,47.621284,-122.31005
DISTURBANCES,01/03/2017 09:03:56 AM,47.60826,-122.33643
DISTURBANCES,01/03/2017 09:04:54 AM,47.653313,-122.35549
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:06:41 PM,47.61876,-122.318214
CAR PROWL,01/03/2017 09:08:05 PM,47.665333,-122.30071
TRAFFIC RELATED CALLS,01/03/2017 09:09:05 PM,47.6513,-122.3496
LIQUOR VIOLATIONS,01/03/2017 09:10:16 PM,47.615837,-122.31817
DISTURBANCES,01/03/2017 09:12:35 AM,47.6949,-122.34322
FALSE ALACAD,01/03/2017 09:12:39 AM,47.652126,-122.35394
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 09:13:01 AM,47.65272,-122.345345
TRAFFIC RELATED CALLS,01/03/2017 09:13:23 AM,47.663754,-122.29015
DISTURBANCES,01/03/2017 09:13:56 PM,47.625595,-122.36703
NARCOTICS COMPLAINTS,01/03/2017 09:15:20 PM,47.611206,-122.33759
AUTO THEFTS,01/03/2017 09:16:40 AM,47.68952,-122.33105
DISTURBANCES,01/03/2017 09:16:46 AM,47.621357,-122.29857
TRAFFIC RELATED CALLS,01/03/2017 09:17:38 AM,47.702396,-122.36075
FALSE ALACAD,01/03/2017 09:18:59 AM,47.60652,-122.30277
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:19:11 AM,47.665047,-122.3736
BURGLARY,01/03/2017 09:20:47 AM,47.61873,-122.32286
TRAFFIC RELATED CALLS,01/03/2017 09:22:33 AM,47.627747,-122.31914
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:23:30 PM,47.615753,-122.34458
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:25:11 AM,47.689114,-122.34586
BEHAVIORAL HEALTH,01/03/2017 09:26:39 PM,47.696815,-122.327774
TRAFFIC RELATED CALLS,01/03/2017 09:29:48 AM,47.660385,-122.31978
SHOPLIFTING,01/03/2017 09:29:50 AM,47.659054,-122.31319
TRESPASS,01/03/2017 09:33:02 PM,47.647484,-122.304596
DISTURBANCES,01/03/2017 09:46:00 PM,47.61237,-122.334816
TRAFFIC RELATED CALLS,01/03/2017 09:46:11 PM,47.615856,-122.31556
CAR PROWL,01/03/2017 09:47:04 AM,47.625454,-122.35605
TRESPASS,01/03/2017 09:49:20 PM,47.61733,-122.33337
TRAFFIC RELATED CALLS,01/03/2017 09:49:55 AM,47.660034,-122.32083
SUSPICIOUS CIRCUMSTANCES,01/03/2017 09:50:40 AM,47.658417,-122.28396
BURGLARY,01/03/2017 09:51:08 AM,47.67816,-122.32445
LIQUOR VIOLATIONS,01/03/2017 09:53:40 PM,47.60975,-122.33779
MOTOR VEHICLE COLLISION INVESTIGATION,01/03/2017 09:56:59 PM,47.677647,-122.31739
AUTO THEFTS,01/03/2017 09:57:10 PM,47.611206,-122.33759
PERSON DOWN/INJURY,01/03/2017 09:57:49 PM,47.613625,-122.31487
TRAFFIC RELATED CALLS,01/03/2017 10:00:30 PM,47.61483,-122.337746
CAR PROWL,01/03/2017 10:02:34 PM,47.619717,-122.341736
TRAFFIC RELATED CALLS,01/03/2017 10:03:16 PM,47.615135,-122.35148
TRAFFIC RELATED CALLS,01/03/2017 10:06:09 AM,47.671284,-122.390144
TRESPASS,01/03/2017 10:10:06 PM,47.62519,-122.33843
TRAFFIC RELATED CALLS,01/03/2017 10:13:46 AM,47.65162,-122.34263
TRAFFIC RELATED CALLS,01/03/2017 10:14:18 AM,47.690487,-122.335045
TRESPASS,01/03/2017 10:17:41 PM,47.668278,-122.37621
OTHER PROPERTY,01/03/2017 10:18:56 AM,47.701794,-122.34466
TRAFFIC RELATED CALLS,01/03/2017 10:19:08 AM,47.615788,-122.32448
FALSE ALACAD,01/03/2017 10:19:52 PM,47.63899,-122.35692
BURGLARY,01/03/2017 10:19:52 PM,47.633057,-122.32583
TRAFFIC RELATED CALLS,01/03/2017 10:19:57 AM,47.606155,-122.29209
TRAFFIC RELATED CALLS,01/03/2017 10:21:00 PM,47.66494,-122.31844
