Event.Clearance.Group,Event.Clearance.Date,Latitude,Longitude
CAR PROWL,01/11/2017 05:47:30 PM,47.660385,-122.31978
TRAFFIC RELATED CALLS,01/11/2017 05:47:43 PM,47.691456,-122.342384
TRESPASS,01/11/2017 05:57:37 AM,47.613518,-122.32077
SUSPICIOUS CIRCUMSTANCES,01/11/2017 06:00:44 PM,47.65802,-122.34293
BEHAVIORAL HEALTH,01/11/2017 06:03:22 PM,47.616055,-122.33617
SUSPICIOUS CIRCUMSTANCES,01/11/2017 06:05:47 AM,47.662125,-122.337685
HAZARDS,01/11/2017 06:09:31 AM,47.697567,-122.305466
SHOPLIFTING,01/11/2017 06:11:28 AM,47.657516,-122.31979
OTHER PROPERTY,01/11/2017 06:16:00 PM,47.614162,-122.340904
DISTURBANCES,01/11/2017 06:20:09 PM,47.611176,-122.33603
NARCOTICS COMPLAINTS,01/11/2017 06:20:56 PM,47.60612,-122.33755
FALSE ALACAD,01/11/2017 06:30:24 PM,47.663,-122.38056
BURGLARY,01/11/2017 06:34:07 PM,47.615543,-122.34026
SUSPICIOUS CIRCUMSTANCES,01/11/2017 06:38:33 PM,47.691933,-122.30149
TRESPASS,01/11/2017 06:39:54 AM,47.614895,-122.31277
TRESPASS,01/11/2017 06:42:08 PM,47.616856,-122.348434
CAR PROWL,01/11/2017 06:47:06 PM,47.613754,-122.34914
BURGLARY,01/11/2017 06:57:57 PM,47.62814,-122.354744
NARCOTICS COMPLAINTS,01/11/2017 07:01:54 PM,47.611454,-122.34326
TRAFFIC RELATED CALLS,01/11/2017 07:03:11 PM,47.665627,-122.30718
ARREST,01/11/2017 07:05:23 AM,47.61733,-122.33337
LIQUOR VIOLATIONS,01/11/2017 07:06:07 PM,47.61909,-122.31274
TRAFFIC RELATED CALLS,01/11/2017 07:06:55 PM,47.686775,-122.39193
SHOPLIFTING,01/11/2017 07:09:24 PM,47.608788,-122.33845
CAR PROWL,01/11/2017 07:14:22 PM,47.685886,-122.38759
PROPERTY DAMAGE,01/11/2017 07:14:24 PM,47.68305,-122.29533
SUSPICIOUS CIRCUMSTANCES,01/11/2017 07:15:09 PM,47.693535,-122.36732
OTHER PROPERTY,01/11/2017 07:15:25 PM,47.691525,-122.37546
BURGLARY,01/11/2017 07:16:19 PM,47.672142,-122.354385
SHOPLIFTING,01/11/2017 07:20:43 PM,47.66147,-122.36969
CAR PROWL,01/11/2017 07:21:29 PM,47.66397,-122.30949
TRAFFIC RELATED CALLS,01/11/2017 07:22:25 AM,47.611904,-122.33593
CAR PROWL,01/11/2017 07:25:31 PM,47.671562,-122.34367
DISTURBANCES,01/11/2017 07:29:42 AM,47.61458,-122.32792
CAR PROWL,01/11/2017 07:30:12 PM,47.66641,-122.30965
ASSAULTS,01/11/2017 07:31:06 PM,47.622562,-122.322014
DISTURBANCES,01/11/2017 07:32:04 AM,47.610245,-122.33825
SUSPICIOUS CIRCUMSTANCES,01/11/2017 07:32:52 PM,47.6129,-122.31611
DISTURBANCES,01/11/2017 07:33:28 AM,47.610645,-122.33401
MISCELLANEOUS MISDEMEANORS,01/11/2017 07:34:03 AM,47.610973,-122.33815
DISTURBANCES,01/11/2017 07:34:51 AM,47.662167,-122.310844
HAZARDS,01/11/2017 07:35:20 PM,47.62714,-122.34355
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 07:36:56 PM,47.609337,-122.32514
TRAFFIC RELATED CALLS,01/11/2017 07:37:44 PM,47.609318,-122.34047
FALSE ALACAD,01/11/2017 07:37:55 AM,47.69055,-122.34291
TRAFFIC RELATED CALLS,01/11/2017 07:41:20 PM,47.621277,-122.307335
ARREST,01/11/2017 07:43:18 PM,47.659054,-122.31319
SUSPICIOUS CIRCUMSTANCES,01/11/2017 07:49:20 AM,47.615368,-122.34394
TRAFFIC RELATED CALLS,01/11/2017 07:54:14 PM,47.612915,-122.31348
SUSPICIOUS CIRCUMSTANCES,01/11/2017 07:57:26 PM,47.636337,-122.37614
HAZARDS,01/11/2017 07:59:55 PM,47.705082,-122.35545
TRESPASS,01/11/2017 08:02:47 PM,47.622562,-122.322014
TRAFFIC RELATED CALLS,01/11/2017 08:04:02 PM,47.622658,-122.30246
TRAFFIC RELATED CALLS,01/11/2017 08:06:31 AM,47.67398,-122.26352
SUSPICIOUS CIRCUMSTANCES,01/11/2017 08:07:28 PM,47.62193,-122.29612
TRAFFIC RELATED CALLS,01/11/2017 08:08:39 AM,47.613373,-122.34651
TRAFFIC RELATED CALLS,01/11/2017 08:13:59 AM,47.618195,-122.3156
FALSE ALACAD,01/11/2017 08:18:13 PM,47.61226,-122.28932
FAILURE TO REGISTER (SEX OFFENDER),01/11/2017 08:22:10 AM,47.61829,-122.30257
DISTURBANCES,01/11/2017 08:24:02 PM,47.660385,-122.31978
SUSPICIOUS CIRCUMSTANCES,01/11/2017 08:24:06 PM,47.681572,-122.282265
DISTURBANCES,01/11/2017 08:25:19 PM,47.664013,-122.315254
TRAFFIC RELATED CALLS,01/11/2017 08:26:08 PM,47.667202,-122.332855
TRAFFIC RELATED CALLS,01/11/2017 08:28:20 AM,47.61294,-122.30271
TRESPASS,01/11/2017 08:29:20 AM,47.62256,-122.320915
TRAFFIC RELATED CALLS,01/11/2017 08:32:40 AM,47.61294,-122.30271
LIQUOR VIOLATIONS,01/11/2017 08:34:09 PM,47.62458,-122.35671
PROWLER,01/11/2017 08:34:21 PM,47.620243,-122.33042
TRESPASS,01/11/2017 08:34:56 PM,47.636562,-122.35695
SUSPICIOUS CIRCUMSTANCES,01/11/2017 08:36:43 PM,47.611904,-122.33593
AUTO THEFTS,01/11/2017 08:37:58 AM,47.688023,-122.366
LIQUOR VIOLATIONS,01/11/2017 08:41:59 PM,47.6131,-122.33472
FALSE ALACAD,01/11/2017 08:42:23 AM,47.639553,-122.30812
TRESPASS,01/11/2017 08:42:27 PM,47.606445,-122.33324
TRAFFIC RELATED CALLS,01/11/2017 08:42:36 AM,47.663994,-122.30545
TRESPASS,01/11/2017 08:45:29 AM,47.616978,-122.32216
DISTURBANCES,01/11/2017 08:47:26 PM,47.668663,-122.37621
TRAFFIC RELATED CALLS,01/11/2017 08:48:35 AM,47.612236,-122.31415
FRAUD CALLS,01/11/2017 08:52:53 PM,47.610954,-122.31018
FALSE ALACAD,01/11/2017 08:53:24 PM,47.675774,-122.27504
TRAFFIC RELATED CALLS,01/11/2017 08:54:08 AM,47.618916,-122.29987
DISTURBANCES,01/11/2017 08:54:10 AM,47.61774,-122.325424
BEHAVIORAL HEALTH,01/11/2017 08:56:06 PM,47.61703,-122.31145
SHOPLIFTING,01/11/2017 09:03:42 AM,47.616856,-122.348434
FALSE ALACAD,01/11/2017 09:05:04 PM,47.61096,-122.311485
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 09:07:45 AM,47.61559,-122.31016
TRAFFIC RELATED CALLS,01/11/2017 09:08:32 AM,47.623142,-122.324036
TRESPASS,01/11/2017 09:11:06 PM,47.665043,-122.34607
TRAFFIC RELATED CALLS,01/11/2017 09:16:29 AM,47.634865,-122.32693
TRESPASS,01/11/2017 09:16:43 PM,47.618286,-122.340935
DISTURBANCES,01/11/2017 09:17:19 PM,47.610683,-122.34196
ASSAULTS,01/11/2017 09:20:45 PM,47.611206,-122.33759
SUSPICIOUS CIRCUMSTANCES,01/11/2017 09:21:16 PM,47.68839,-122.356636
FALSE ALACAD,01/11/2017 09:23:00 AM,47.63826,-122.35011
TRESPASS,01/11/2017 09:26:39 PM,47.61733,-122.33337
LIQUOR VIOLATIONS,01/11/2017 09:29:45 PM,47.605072,-122.32354
TRAFFIC RELATED CALLS,01/11/2017 09:30:30 AM,47.623817,-122.3073
TRESPASS,01/11/2017 09:32:23 AM,47.664013,-122.315254
SUSPICIOUS CIRCUMSTANCES,01/11/2017 09:36:16 PM,47.663235,-122.35397
DISTURBANCES,01/11/2017 09:36:31 AM,47.618553,-122.343376
AUTO THEFTS,01/11/2017 09:38:28 AM,47.69708,-122.343254
TRAFFIC RELATED CALLS,01/11/2017 09:39:38 PM,47.62604,-122.32658
TRAFFIC RELATED CALLS,01/11/2017 09:40:51 PM,47.70349,-122.361404
CAR PROWL,01/11/2017 09:41:05 PM,47.65187,-122.322105
TRAFFIC RELATED CALLS,01/11/2017 09:42:21 AM,47.670826,-122.32418
TRAFFIC RELATED CALLS,01/11/2017 09:43:34 AM,47.60648,-122.33787
"THREATS, HARASSMENT",01/11/2017 09:43:50 PM,47.670174,-122.37755
AUTO THEFTS,01/11/2017 09:49:33 AM,47.609318,-122.34047
SHOPLIFTING,01/11/2017 09:53:57 PM,47.663322,-122.29841
SHOPLIFTING,01/11/2017 09:54:24 AM,47.61132,-122.33732
TRAFFIC RELATED CALLS,01/11/2017 09:55:02 AM,47.65547,-122.31827
SUSPICIOUS CIRCUMSTANCES,01/11/2017 09:55:31 PM,47.686745,-122.3189
DISTURBANCES,01/11/2017 09:57:26 PM,47.60829,-122.338
TRAFFIC RELATED CALLS,01/11/2017 09:57:50 PM,47.613525,-122.322105
DISTURBANCES,01/11/2017 09:59:19 AM,47.61774,-122.325424
TRAFFIC RELATED CALLS,01/11/2017 09:59:56 AM,47.615868,-122.31277
TRAFFIC RELATED CALLS,01/11/2017 10:07:51 PM,47.658333,-122.32729
DISTURBANCES,01/11/2017 10:08:21 PM,47.62604,-122.32658
BEHAVIORAL HEALTH,01/11/2017 10:09:57 PM,47.689827,-122.34317
LIQUOR VIOLATIONS,01/11/2017 10:10:15 PM,47.618237,-122.329155
TRAFFIC RELATED CALLS,01/11/2017 10:11:45 PM,47.613495,-122.31679
BURGLARY,01/11/2017 10:11:52 AM,47.61297,-122.32846
TRAFFIC RELATED CALLS,01/11/2017 10:13:06 PM,47.615044,-122.31146
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:14:10 PM,47.68513,-122.3445
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:14:15 PM,47.63887,-122.341255
TRAFFIC RELATED CALLS,01/11/2017 10:14:18 PM,47.69418,-122.34349
SHOPLIFTING,01/11/2017 10:14:36 AM,47.62456,-122.34692
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:14:38 AM,47.696037,-122.35804
SHOPLIFTING,01/11/2017 10:14:38 AM,47.62456,-122.34692
"THREATS, HARASSMENT",01/11/2017 10:15:04 PM,47.68394,-122.27978
"NUISANCE, MISCHIEF",01/11/2017 10:16:12 AM,47.66385,-122.33014
TRESPASS,01/11/2017 10:18:33 PM,47.66926,-122.30062
BURGLARY,01/11/2017 10:19:48 PM,47.6403,-122.34298
TRAFFIC RELATED CALLS,01/11/2017 10:23:04 AM,47.654755,-122.373604
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:27:22 PM,47.67488,-122.292206
TRAFFIC RELATED CALLS,01/11/2017 10:28:52 PM,47.689667,-122.3768
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:28:57 PM,47.6147,-122.31423
NARCOTICS COMPLAINTS,01/11/2017 10:32:10 PM,47.682137,-122.28643
TRAFFIC RELATED CALLS,01/11/2017 10:32:26 AM,47.61043,-122.33074
LIQUOR VIOLATIONS,01/11/2017 10:32:44 PM,47.614685,-122.31685
TRAFFIC RELATED CALLS,01/11/2017 10:35:12 AM,47.625904,-122.35801
TRAFFIC RELATED CALLS,01/11/2017 10:40:54 AM,47.61909,-122.31274
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:42:57 PM,47.613518,-122.32077
TRESPASS,01/11/2017 10:46:45 PM,47.62256,-122.320915
HAZARDS,01/11/2017 10:48:20 AM,47.61117,-122.34477
SUSPICIOUS CIRCUMSTANCES,01/11/2017 10:50:53 PM,47.657604,-122.31554
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 10:53:53 PM,47.62313,-122.32659
CAR PROWL,01/11/2017 10:55:30 PM,47.668785,-122.34003
TRAFFIC RELATED CALLS,01/11/2017 10:56:31 PM,47.6675,-122.31417
TRESPASS,01/11/2017 10:56:51 PM,47.649708,-122.350525
TRAFFIC RELATED CALLS,01/11/2017 10:57:48 PM,47.614117,-122.31488
TRAFFIC RELATED CALLS,01/11/2017 10:58:18 PM,47.63658,-122.32008
FALSE ALACAD,01/11/2017 11:00:45 AM,47.61645,-122.313515
TRAFFIC RELATED CALLS,01/11/2017 11:01:20 AM,47.699787,-122.3554
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 11:05:53 AM,47.637657,-122.376144
FALSE ALACAD,01/11/2017 11:09:58 PM,47.613956,-122.336586
TRESPASS,01/11/2017 11:10:29 AM,47.657917,-122.316666
TRAFFIC RELATED CALLS,01/11/2017 11:12:40 PM,47.66607,-122.37622
BEHAVIORAL HEALTH,01/11/2017 11:15:51 AM,47.612137,-122.33537
TRESPASS,01/11/2017 11:16:02 PM,47.614918,-122.35011
DISTURBANCES,01/11/2017 11:17:43 AM,47.610794,-122.30014
SHOPLIFTING,01/11/2017 11:21:48 PM,47.636337,-122.37614
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 11:22:33 PM,47.66287,-122.34733
TRAFFIC RELATED CALLS,01/11/2017 11:23:23 AM,47.673836,-122.39157
LIQUOR VIOLATIONS,01/11/2017 11:25:13 PM,47.605785,-122.324196
TRAFFIC RELATED CALLS,01/11/2017 11:28:10 AM,47.6233,-122.36266
SUSPICIOUS CIRCUMSTANCES,01/11/2017 11:30:12 PM,47.623756,-122.312614
SUSPICIOUS CIRCUMSTANCES,01/11/2017 11:30:15 PM,47.610264,-122.32292
TRAFFIC RELATED CALLS,01/11/2017 11:32:40 AM,47.640877,-122.32468
CAR PROWL,01/11/2017 11:32:52 PM,47.620903,-122.3463
HAZARDS,01/11/2017 11:34:20 AM,47.704037,-122.32125
"PROPERTY - MISSING, FOUND",01/11/2017 11:36:13 PM,47.657604,-122.31554
"NUISANCE, MISCHIEF",01/11/2017 11:37:29 PM,47.66213,-122.347336
BURGLARY,01/11/2017 11:37:34 AM,47.611977,-122.32755
TRAFFIC RELATED CALLS,01/11/2017 11:41:45 AM,47.623245,-122.295555
AUTO THEFTS,01/11/2017 11:42:52 PM,47.61243,-122.348885
TRAFFIC RELATED CALLS,01/11/2017 11:45:33 PM,47.663136,-122.32014
SUSPICIOUS CIRCUMSTANCES,01/11/2017 11:49:27 PM,47.675774,-122.30382
BURGLARY,01/11/2017 11:52:55 AM,47.623924,-122.35541
OTHER PROPERTY,01/11/2017 11:54:31 AM,47.6237,-122.33044
PERSON DOWN/INJURY,01/11/2017 11:56:46 AM,47.66946,-122.38886
DISTURBANCES,01/11/2017 12:04:53 AM,47.619125,-122.32913
BEHAVIORAL HEALTH,01/11/2017 12:05:56 AM,47.676834,-122.38536
TRAFFIC RELATED CALLS,01/11/2017 12:08:55 AM,47.62311,-122.31676
SUSPICIOUS CIRCUMSTANCES,01/11/2017 12:09:39 PM,47.618202,-122.31429
LEWD CONDUCT,01/11/2017 12:10:47 PM,47.7058,-122.3447
TRAFFIC RELATED CALLS,01/11/2017 12:11:27 PM,47.605236,-122.2989
FALSE ALACAD,01/11/2017 12:13:14 PM,47.700535,-122.34868
BEHAVIORAL HEALTH,01/11/2017 12:13:57 AM,47.60673,-122.31024
SUSPICIOUS CIRCUMSTANCES,01/11/2017 12:14:03 PM,47.695885,-122.32508
CAR PROWL,01/11/2017 12:17:54 AM,47.669342,-122.339966
TRAFFIC RELATED CALLS,01/11/2017 12:28:23 PM,47.61348,-122.34868
"PERSONS - LOST, FOUND, MISSING",01/11/2017 12:30:26 AM,47.62303,-122.29685
MOTOR VEHICLE COLLISION INVESTIGATION,01/11/2017 12:31:24 PM,47.681232,-122.29043
LIQUOR VIOLATIONS,01/11/2017 12:35:49 AM,47.610744,-122.3387
FALSE ALACAD,01/11/2017 12:41:26 AM,47.607334,-122.28615
NARCOTICS COMPLAINTS,01/11/2017 12:41:54 PM,47.62193,-122.29612
SHOPLIFTING,01/11/2017 12:45:44 PM,47.616856,-122.348434
TRESPASS,01/11/2017 12:51:31 AM,47.705963,-122.343346
BURGLARY,01/11/2017 12:53:16 PM,47.60981,-122.31678
TRAFFIC RELATED CALLS,01/11/2017 12:53:36 PM,47.625786,-122.33713
TRAFFIC RELATED CALLS,01/11/2017 12:54:29 PM,47.633595,-122.34052
FALSE ALACAD,01/11/2017 12:55:01 PM,47.615284,-122.305534
SUSPICIOUS CIRCUMSTANCES,01/11/2017 12:56:07 AM,47.66398,-122.310814
FRAUD CALLS,01/11/2017 12:57:12 PM,47.61171,-122.32654
ARREST,01/11/2017 12:58:06 AM,47.607826,-122.33911
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:02:50 AM,47.607624,-122.33278
FALSE ALACAD,01/12/2017 01:07:13 AM,47.680454,-122.37677
BURGLARY,01/12/2017 01:07:37 PM,47.636562,-122.35695
AUTO THEFTS,01/12/2017 01:08:07 PM,47.637352,-122.37275
CAR PROWL,01/12/2017 01:09:37 AM,47.613,-122.330025
CAR PROWL,01/12/2017 01:11:44 PM,47.649326,-122.32028
CAR PROWL,01/12/2017 01:13:18 AM,47.672085,-122.348495
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:14:12 AM,47.672085,-122.348495
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:17:07 AM,47.613518,-122.32077
PROPERTY DAMAGE,01/12/2017 01:17:22 PM,47.66867,-122.37815
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:21:06 AM,47.61815,-122.322174
BURGLARY,01/12/2017 01:22:03 AM,47.671276,-122.38474
TRAFFIC RELATED CALLS,01/12/2017 01:22:23 PM,47.646736,-122.349464
CAR PROWL,01/12/2017 01:22:47 PM,47.658672,-122.345116
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:22:59 PM,47.64369,-122.34957
TRAFFIC RELATED CALLS,01/12/2017 01:23:21 AM,47.668663,-122.37621
TRAFFIC RELATED CALLS,01/12/2017 01:25:00 PM,47.607025,-122.341034
TRAFFIC RELATED CALLS,01/12/2017 01:25:49 PM,47.66183,-122.367516
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:31:48 AM,47.607944,-122.32847
"PROPERTY - MISSING, FOUND",01/12/2017 01:32:39 PM,47.616055,-122.33617
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:33:36 AM,47.657604,-122.31554
TRAFFIC RELATED CALLS,01/12/2017 01:37:23 AM,47.65124,-122.3833
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:38:47 PM,47.629574,-122.35662
BEHAVIORAL HEALTH,01/12/2017 01:38:57 PM,47.66385,-122.33014
AUTO THEFTS,01/12/2017 01:39:15 PM,47.66577,-122.33506
CAR PROWL,01/12/2017 01:39:31 PM,47.61858,-122.34964
CAR PROWL,01/12/2017 01:40:35 AM,47.612137,-122.33537
TRAFFIC RELATED CALLS,01/12/2017 01:41:43 AM,47.663994,-122.30413
LIQUOR VIOLATIONS,01/12/2017 01:43:25 AM,47.61404,-122.34566
FALSE ALACAD,01/12/2017 01:47:58 AM,47.66867,-122.37815
ARREST,01/12/2017 01:49:56 AM,47.629482,-122.34099
TRAFFIC RELATED CALLS,01/12/2017 01:50:06 AM,47.614075,-122.32078
TRAFFIC RELATED CALLS,01/12/2017 01:50:56 AM,47.629482,-122.34099
TRESPASS,01/12/2017 01:52:20 PM,47.63266,-122.32001
DISTURBANCES,01/12/2017 01:52:22 AM,47.608177,-122.32792
CAR PROWL,01/12/2017 01:57:22 PM,47.69362,-122.327065
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:58:46 PM,47.65694,-122.36179
"PROPERTY - MISSING, FOUND",01/12/2017 01:59:07 AM,47.618526,-122.33658
BURGLARY,01/12/2017 01:59:16 PM,47.66867,-122.37815
SUSPICIOUS CIRCUMSTANCES,01/12/2017 01:59:32 PM,47.62031,-122.34355
TRESPASS,01/12/2017 01:59:58 AM,47.689243,-122.4018
OTHER PROPERTY,01/12/2017 02:00:31 PM,47.61079,-122.344124
"NUISANCE, MISCHIEF",01/12/2017 02:02:43 PM,47.685097,-122.366005
LIQUOR VIOLATIONS,01/12/2017 02:04:05 AM,47.61427,-122.34306
DISTURBANCES,01/12/2017 02:05:13 PM,47.612156,-122.32311
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 02:06:44 AM,47.68952,-122.33105
OTHER PROPERTY,01/12/2017 02:08:11 AM,47.678394,-122.38106
SHOPLIFTING,01/12/2017 02:08:11 PM,47.66147,-122.36969
SUSPICIOUS CIRCUMSTANCES,01/12/2017 02:09:10 AM,47.613495,-122.31679
"NUISANCE, MISCHIEF",01/12/2017 02:12:10 AM,47.68528,-122.366005
TRESPASS,01/12/2017 02:12:20 PM,47.66824,-122.274956
NARCOTICS COMPLAINTS,01/12/2017 02:12:54 PM,47.609318,-122.34047
"PROPERTY - MISSING, FOUND",01/12/2017 02:16:43 PM,47.616055,-122.33617
TRAFFIC RELATED CALLS,01/12/2017 02:21:13 PM,47.62766,-122.36982
PROPERTY DAMAGE,01/12/2017 02:25:01 PM,47.680508,-122.325966
"NUISANCE, MISCHIEF",01/12/2017 02:26:25 PM,47.68694,-122.344505
"THREATS, HARASSMENT",01/12/2017 02:26:42 PM,47.61062,-122.3409
SUSPICIOUS CIRCUMSTANCES,01/12/2017 02:27:18 PM,47.661488,-122.35837
FALSE ALACAD,01/12/2017 02:28:58 PM,47.618725,-122.28647
DISTURBANCES,01/12/2017 02:29:46 PM,47.60937,-122.32978
FALSE ALACAD,01/12/2017 02:33:20 AM,47.690598,-122.35597
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 02:36:33 PM,47.658314,-122.31321
PROPERTY DAMAGE,01/12/2017 02:38:12 PM,47.687534,-122.32498
DISTURBANCES,01/12/2017 02:39:39 PM,47.70363,-122.351746
"THREATS, HARASSMENT",01/12/2017 02:43:41 AM,47.62083,-122.32722
FRAUD CALLS,01/12/2017 02:44:56 PM,47.696922,-122.35126
DISTURBANCES,01/12/2017 02:46:40 PM,47.7058,-122.3447
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 02:55:07 PM,47.624275,-122.330444
TRESPASS,01/12/2017 02:55:19 PM,47.66218,-122.31312
TRAFFIC RELATED CALLS,01/12/2017 02:57:05 AM,47.690563,-122.34452
LIQUOR VIOLATIONS,01/12/2017 02:57:31 AM,47.61278,-122.341545
"THREATS, HARASSMENT",01/12/2017 02:58:02 PM,47.698677,-122.33505
DISTURBANCES,01/12/2017 03:01:33 PM,47.650337,-122.37888
ASSAULTS,01/12/2017 03:11:14 AM,47.624763,-122.29661
DISTURBANCES,01/12/2017 03:11:34 AM,47.663998,-122.31309
FALSE ALACAD,01/12/2017 03:15:26 PM,47.689114,-122.348564
DISTURBANCES,01/12/2017 03:16:44 PM,47.67889,-122.26223
FALSE ALACAD,01/12/2017 03:17:10 AM,47.66867,-122.37815
TRAFFIC RELATED CALLS,01/12/2017 03:19:54 AM,47.65854,-122.38594
ARREST,01/12/2017 03:19:56 AM,47.615837,-122.31817
FALSE ALACAD,01/12/2017 03:20:58 PM,47.63955,-122.319534
ASSAULTS,01/12/2017 03:21:16 PM,47.61855,-122.3424
"NUISANCE, MISCHIEF",01/12/2017 03:21:42 PM,47.61313,-122.33629
ASSAULTS,01/12/2017 03:22:31 PM,47.607998,-122.29605
BURGLARY,01/12/2017 03:22:55 AM,47.668346,-122.27659
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 03:23:23 PM,47.616444,-122.311455
"NUISANCE, MISCHIEF",01/12/2017 03:24:36 PM,47.705048,-122.344696
"NUISANCE, MISCHIEF",01/12/2017 03:24:45 PM,47.696358,-122.3446
TRESPASS,01/12/2017 03:26:06 AM,47.61132,-122.33732
CAR PROWL,01/12/2017 03:32:36 AM,47.612328,-122.346725
SUSPICIOUS CIRCUMSTANCES,01/12/2017 03:33:22 AM,47.608337,-122.33343
PROPERTY DAMAGE,01/12/2017 03:33:56 PM,47.61523,-122.321465
SHOPLIFTING,01/12/2017 03:35:20 PM,47.608788,-122.33845
TRAFFIC RELATED CALLS,01/12/2017 03:37:59 PM,47.697567,-122.305466
TRAFFIC RELATED CALLS,01/12/2017 03:39:26 PM,47.625793,-122.33864
TRAFFIC RELATED CALLS,01/12/2017 03:39:51 PM,47.60534,-122.33941
SHOPLIFTING,01/12/2017 03:40:54 PM,47.61237,-122.334816
PERSON DOWN/INJURY,01/12/2017 03:42:22 PM,47.63782,-122.31796
TRESPASS,01/12/2017 03:52:58 PM,47.647537,-122.36282
FALSE ALACAD,01/12/2017 03:53:25 AM,47.635387,-122.37614
ASSAULTS,01/12/2017 03:53:50 AM,47.612328,-122.346725
NARCOTICS COMPLAINTS,01/12/2017 03:55:38 AM,47.610973,-122.33815
TRAFFIC RELATED CALLS,01/12/2017 03:56:53 PM,47.648613,-122.33515
FALSE ALACAD,01/12/2017 03:58:37 AM,47.680454,-122.37677
TRESPASS,01/12/2017 04:00:54 PM,47.66982,-122.38474
LIQUOR VIOLATIONS,01/12/2017 04:02:20 PM,47.607258,-122.34175
DISTURBANCES,01/12/2017 04:02:27 AM,47.61299,-122.34586
"NUISANCE, MISCHIEF",01/12/2017 04:04:06 PM,47.63288,-122.326935
"NUISANCE, MISCHIEF",01/12/2017 04:04:07 PM,47.607666,-122.342354
SHOPLIFTING,01/12/2017 04:04:23 PM,47.636337,-122.37614
CAR PROWL,01/12/2017 04:04:58 PM,47.65187,-122.322105
BURGLARY,01/12/2017 04:06:35 PM,47.629654,-122.32861
SHOPLIFTING,01/12/2017 04:09:31 PM,47.636337,-122.37614
BEHAVIORAL HEALTH,01/12/2017 04:11:25 PM,47.61409,-122.32499
DISTURBANCES,01/12/2017 04:12:27 PM,47.681892,-122.31747
TRESPASS,01/12/2017 04:13:01 AM,47.62049,-122.320885
TRAFFIC RELATED CALLS,01/12/2017 04:13:20 PM,47.66852,-122.30062
DISTURBANCES,01/12/2017 04:13:24 AM,47.605705,-122.31941
TRAFFIC RELATED CALLS,01/12/2017 04:13:30 PM,47.679527,-122.37677
TRAFFIC RELATED CALLS,01/12/2017 04:13:37 PM,47.682926,-122.263695
TRESPASS,01/12/2017 04:13:44 PM,47.676514,-122.31254
SUSPICIOUS CIRCUMSTANCES,01/12/2017 04:18:26 AM,47.620243,-122.325294
TRAFFIC RELATED CALLS,01/12/2017 04:19:10 AM,47.613373,-122.34651
ASSAULTS,01/12/2017 04:19:28 PM,47.609516,-122.33835
DISTURBANCES,01/12/2017 04:21:20 AM,47.66865,-122.393684
TRAFFIC RELATED CALLS,01/12/2017 04:28:07 PM,47.621998,-122.33428
TRESPASS,01/12/2017 04:29:20 PM,47.69701,-122.39945
AUTO THEFTS,01/12/2017 04:29:48 PM,47.69414,-122.38757
ARREST,01/12/2017 04:30:02 PM,47.632366,-122.29707
TRAFFIC RELATED CALLS,01/12/2017 04:39:27 AM,47.609188,-122.33421
WEAPONS CALLS,01/12/2017 04:52:33 PM,47.60803,-122.309586
SUSPICIOUS CIRCUMSTANCES,01/12/2017 04:52:41 AM,47.64562,-122.322105
LIQUOR VIOLATIONS,01/12/2017 04:55:52 PM,47.612015,-122.34024
TRAFFIC RELATED CALLS,01/12/2017 04:57:48 PM,47.615303,-122.29943
"NUISANCE, MISCHIEF",01/12/2017 04:59:44 PM,47.661316,-122.39433
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 05:00:13 PM,47.6052,-122.31876
BEHAVIORAL HEALTH,01/12/2017 05:08:37 PM,47.616055,-122.33617
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 05:10:55 PM,47.61603,-122.34308
MOTOR VEHICLE COLLISION INVESTIGATION,01/12/2017 05:12:18 PM,47.62082,-122.33042
OTHER PROPERTY,01/12/2017 05:13:47 PM,47.64045,-122.32135
